RowID,Service,Service Center,State,Postal Code,Address,Latitude,Longitude,Service Details URL,Data As On
SVC1174,Office,Cleanaway Seymour Solid Waste Service,VIC,3660,"61 Emily Street, Seymour, VIC, 3660",-37.01818700175218,145.1333478275846,https://www.cleanaway.com.au/location/seymour/,2024-08-09 13:20:16
SVC1175,Office,Cleanaway Shepparton Solid Waste Services,VIC,3630,"73 Old Dookie Road, Shepparton, VIC, 3630",-36.3770390454234,145.42430774486468,https://www.cleanaway.com.au/location/shepparton/,2024-08-09 13:20:20
SVC1176,Solid waste services,Cleanaway Skips,SA,5007,"158 Frederick Street, Welland, SA, 5007",-34.910169021919465,138.55829289857417,https://www.cleanaway.com.au/location/welland/,2024-08-09 13:20:25
SVC1177,Miscellaneous,Cleanaway Smythesdale,VIC,3351,"1380 Glenelg Highway, Smythesdale, VIC, 3351",-37.65206,143.6704,https://www.cleanaway.com.au/location/smythesdale/,2024-08-09 13:20:31
SVC1178,Solid waste services,Cleanaway Somersby Municipal Waste Collections Services,NSW,2250,"75 Pile Rd, Somersby, NSW, 2250",-33.40841394319126,151.28472585168598,https://www.cleanaway.com.au/location/somersby/,2024-08-09 13:20:37
SVC1179,Solid waste services,Cleanaway South Geelong Resource Recovery Transfer Station,VIC,3220,"22 Wood St, South Geelong VIC 3220",-38.16898778012702,144.36845541153232,https://www.cleanaway.com.au/location/south-geelong/,2024-08-09 13:20:42
SVC1180,Solid waste services,Cleanaway South Kempsey – Solid Waste Services,NSW,2440,"42 South Street, South Kempsey, NSW, 2440",-31.100181076598474,152.82570354747952,https://www.cleanaway.com.au/location/kempsey/,2024-08-09 13:20:48
SVC1180,Office,Cleanaway South Kempsey – Solid Waste Services,NSW,2440,"42 South Street, South Kempsey, NSW, 2440",-31.100181076598474,152.82570354747952,https://www.cleanaway.com.au/location/kempsey/,2024-08-09 13:20:48
SVC1181,Liquid waste services,Cleanaway South Windsor Liquid Waste Services,NSW,2756,"Corner of Blackman Crescent and Fairey road, South Windsor, NSW, 2756",-33.62512997774327,150.8148539135821,https://www.cleanaway.com.au/location/south-windsor/,2024-08-09 13:20:53
SVC1182,Miscellaneous,Cleanaway Southwest Solid Waste Services,WA,6229,"Lot 171 Boyanup, Picton Rd,Picton, WA, 6229",-33.353242124525,115.69951020544082,https://www.cleanaway.com.au/location/bunbury/,2024-08-09 13:20:55
SVC1183,Hazardous Soil Treatment,Cleanaway St Marys Industrial and Technical Waste Services,NSW,2760,"42-46 Charles Street, St Marys, NSW, 2760",-33.7443541093107,150.76981404654026,https://www.cleanaway.com.au/location/st-marys/,2024-08-09 13:20:59
SVC1183,Industrial Waste Services Depot,Cleanaway St Marys Industrial and Technical Waste Services,NSW,2760,"42-46 Charles Street, St Marys, NSW, 2760",-33.7443541093107,150.76981404654026,https://www.cleanaway.com.au/location/st-marys/,2024-08-09 13:20:59
SVC1184,Liquid waste services,Cleanaway St Marys Liquid Waste Services,NSW,2760,"40 Christie Street, St Marys, NSW, 2760",-33.74794369397784,150.77082641563322,https://www.cleanaway.com.au/location/st-marys-liquid-waste-services/,2024-08-09 13:21:04
SVC1185,Liquid waste services,Cleanaway Stratford - Liquid Waste Services,QLD,4870,"63 Greenbank Rd, Stratford, QLD, 4870",-16.86956135933898,145.74046373897224,https://www.cleanaway.com.au/location/stratford/,2024-08-09 13:21:09
SVC1186,Industrial waste services,Cleanaway Sunshine West Industrial Waste Services,VIC,3013,"16 Industrial Drive, Sunshine West, VIC, 3013",-37.81026713090877,144.81531514946656,https://www.cleanaway.com.au/location/sunshine-west/,2024-08-09 13:21:13
SVC1187,Solid waste services,Cleanaway Swan Hill Solid Waste Services,VIC,3585,"21 Quin Drive, Swan Hill, VIC, 3585",-35.34504393650596,143.53471054108584,https://www.cleanaway.com.au/location/cleanaway-swan-hill/,2024-08-09 13:21:18
SVC1188,Industrial waste services,Cleanaway Sydney Olympic Park - Industrial Waste Services,NSW,2127,"cnr Hill Rd & Pondage Link, Sydney Olympic Park, NSW, 2127",-33.84232190103701,151.05902325980506,https://www.cleanaway.com.au/location/sydney-olympic-park/,2024-08-09 13:21:21
SVC1189,Miscellaneous,Cleanaway Tamworth @Gunnedah Rd - Solid waste service,NSW,2340,"31 Gunnedah Rd, Taminda, NSW, 2340",-31.09587265228226,150.90517033569827,https://www.cleanaway.com.au/location/tamworth-2/,2024-08-09 13:21:25
SVC1190,Solid waste services,Cleanaway Tamworth - Solid Waste Services,NSW,2340,"13 Anson Street, Taminda, NSW, 2340",-31.089898679901008,150.91054136266985,https://www.cleanaway.com.au/location/tamworth/,2024-08-09 13:21:29
SVC1191,Liquid waste services,Cleanaway Thomastown Grease Trap Services,VIC,3074,"11 Chaffey Street, Thomastown, VIC, 3074",-37.68991455100399,145.00463870412375,https://www.cleanaway.com.au/location/thomastown/,2024-08-09 13:21:33
